name,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,combined_anomaly_score,per_field_anomaly,combined_anomaly,is_anomaly,customer_avg_amout_1_day_z,customer_avg_amount_7_day_z,customer_avg_amount_30_day_z,merchant_num_trans_1_day_z,merchant_num_trans_7_day_z,merchant_num_trans_30_day_z,merchant_risk_1_day_z,merchant_risk_7_day_z,merchant_risk_30_day_z,merchant_risk_90_day_z,combined_abs_z,flag_per_field,flag_combined
Brandy Sanchez,54.13428571,52.47857143,32.34,2532.455714,49951.18143,485088.4114,2.428571429,9.428571429,15.57142857,28.42857143,14.34221655,TRUE,TRUE,TRUE,2.666483478,2.246054767,-1.3302591,-0.104642119,-0.164174362,-1.829384901,-3.821676756,0.387039374,-0.980574056,-0.811927636,14.34221655,TRUE,TRUE
Ashley Blanchard,42.88428571,49.88571429,37.82857143,2783.254286,37284.51571,539140.9514,3.142857143,9.714285714,17.71428571,30.42857143,14.33972773,TRUE,TRUE,TRUE,-0.787305412,1.406493638,0.959305282,1.323285249,-3.865759998,-0.413894681,-1.273422164,1.009888816,2.749037724,0.551334769,14.33972773,TRUE,TRUE
Neil Poole,44.27083333,49.18666667,35.94916667,3125.470833,48597.38083,617077.3917,4.25,9.916666667,15.91666667,33.5,14.32768771,TRUE,TRUE,TRUE,-0.3616305,1.18014364,0.175309253,3.271702942,-0.559796143,1.627050461,2.676372454,1.451073838,-0.379692158,2.644916319,14.32768771,TRUE,TRUE
Clinton Brock,45.24166667,47.19916667,29.4875,2888.180833,51497.2525,674811.2142,3.25,7.833333333,16.08333333,27,14.32464365,TRUE,TRUE,TRUE,-0.06358131,0.53659575,-2.520183015,1.920686933,0.287634709,3.13894354,-0.891183975,-3.090536679,-0.089611242,-1.785686497,14.32464365,TRUE,TRUE
Anthony Contreras,43.28333333,50.55222222,34.00888889,2705.311111,43344.97,457437.0122,4.333333333,9.333333333,16.66666667,27,14.31335907,FALSE,TRUE,TRUE,-0.664796414,1.622307362,-0.634080029,0.879514012,-2.094710613,-2.553500458,2.973668823,0.179422893,0.925671965,-1.785686497,14.31335907,FALSE,TRUE
Shawn Evans,43.811,43.568,35.662,2853.14,55387.36,689380.208,3.6,8.3,14.5,27.9,14.31185088,TRUE,TRUE,TRUE,-0.502800923,-0.639167594,0.055517322,1.721181152,1.42444264,3.52046619,0.357460775,-2.073215923,-2.845379945,-1.172218415,14.31185088,TRUE,TRUE
Amanda Sanders,42.19933333,41.29133333,25.1,2554.814667,55080.04467,520606.8133,3.733333333,9,17.26666667,26.73333333,14.29870565,TRUE,TRUE,TRUE,-0.997588161,-1.37634698,-4.350434085,0.022659085,1.334635736,-0.899253763,0.833134966,-0.54723479,1.969963263,-1.967454818,14.29870565,TRUE,TRUE
Nicholas Clay,45.68666667,38.34833333,36.21583333,3076.9725,56309.925,555035.565,3.916666667,8.916666667,17.83333333,32.16666667,14.28923084,FALSE,TRUE,TRUE,0.073035228,-2.329283554,0.286549584,2.995576579,1.69404424,0.002342374,1.487186978,-0.72889921,2.956238378,1.736074716,14.28923084,FALSE,TRUE
Margaret Lamb,39.983,51.023,35.318,2832.522,43074.13,565791.551,3.7,10.4,15.6,33.3,14.26077989,FALSE,TRUE,TRUE,-1.678010156,1.774744114,-0.087982705,1.6037921,-2.173858312,0.284012634,0.714216418,2.504727478,-0.930845898,2.508590079,14.26077989,FALSE,TRUE
Anna Montgomery,51.59,44.94636364,41.08909091,2492.085455,56910.70727,512593.9636,4.272727273,9.272727273,15.45454545,33.36363636,14.25159219,FALSE,TRUE,TRUE,1.885378969,-0.192856646,2.319435029,-0.334491111,1.869611124,-1.109088683,2.757453282,0.047303315,-1.184007425,2.55196661,14.25159219,FALSE,TRUE
Charlotte Mason,46.76666667,57.61666667,38.87333333,2562.034444,60365.54222,609416.4133,3.444444444,8.555555556,15.44444444,27.77777778,14.2496215,TRUE,TRUE,TRUE,0.404598961,3.909758087,1.395129007,0.063765054,2.879219155,1.426430104,-0.197492447,-1.5161117,-1.201588087,-1.255528895,14.2496215,TRUE,TRUE
Beth Campbell,52.54583333,46.94333333,35.41583333,2040.578333,43025.3775,659178.5308,3.416666667,9.583333333,16.33333333,26.16666667,14.22281023,FALSE,TRUE,TRUE,2.178823106,0.45375751,-0.047171408,-2.905157169,-2.188105278,2.729565731,-0.296591237,0.724416155,0.345510133,-2.353712499,14.22281023,FALSE,TRUE
Meghan Williams,50.33875,44.285,33.70625,2665.1325,53589.645,677319.4763,4.375,8.875,17.375,28.625,14.20165173,TRUE,TRUE,TRUE,1.501240893,-0.407004657,-0.760326217,0.650756177,0.899095546,3.204628158,3.122317008,-0.819731421,2.158515859,-0.678035793,14.20165173,TRUE,TRUE
Lisa Sanchez,52.33416667,55.7475,38.31666667,2439.385833,51540.35417,525217.5792,3.5,10.66666667,17.16666667,28.16666667,14.16768352,TRUE,TRUE,TRUE,2.113840708,3.304526256,1.162914816,-0.634537602,0.300230329,-0.778510243,0.000705132,3.086053624,1.795914714,-0.990450094,14.16768352,TRUE,TRUE
Regina Cole,43.753,48.472,38.224,3160.582,57143.029,654157.266,3.6,9.9,16,31.9,14.16194611,TRUE,TRUE,TRUE,-0.520607123,0.948736231,1.124258801,3.471609168,1.937502611,2.59807235,0.357460775,1.414740954,-0.2346517,1.554306395,14.16194611,TRUE,TRUE
Melanie Green,40.66363636,28.29454545,36.06090909,2495.893636,57072.82273,528392.2155,3.181818182,9.545454545,15.18181818,30.36363636,14.14284852,TRUE,TRUE,TRUE,-1.469052439,-5.58467675,0.221922744,-0.312809141,1.916986199,-0.695375082,-1.134426459,0.641841419,-1.658685288,0.507073002,14.14284852,TRUE,TRUE
Clinton Moore,50.55454545,47.85,27.08090909,3007.163636,50904.40636,544108.6945,3.727272727,9.272727273,17.45454545,26.54545455,14.08652759,TRUE,TRUE,TRUE,1.567490844,0.747334074,-3.524095399,2.598118227,0.114387005,-0.283802889,0.811513412,0.047303315,2.296963569,-2.095518862,14.08652759,TRUE,TRUE
Adam Hawkins,48.9825,42.695,29.35333333,2866.763333,51102.5325,533326.0533,3.25,9.166666667,15.83333333,21.75,14.08413667,TRUE,TRUE,TRUE,1.084867455,-0.921842969,-2.576150807,1.79874591,0.172285499,-0.566171177,-0.891183975,-0.183905948,-0.524732616,-5.364250311,14.08413667,TRUE,TRUE
Kathryn Fields,46.87666667,54.90583333,36.46083333,2020.203333,59041.81167,566729.125,3,9.75,16.66666667,30.5,14.0777429,TRUE,TRUE,TRUE,0.438369342,3.031996541,0.388751638,-3.021162695,2.492384756,0.308565168,-1.783073082,1.087744997,0.925671965,0.600022712,14.0777429,TRUE,TRUE
Nicole Todd,35.64818182,52.81272727,35.23181818,2904.026364,58062.89818,585250.9673,3.545454545,8.818181818,14.81818182,29.81818182,14.03114761,TRUE,TRUE,TRUE,-3.008814323,2.354253654,-0.123933557,2.01090382,2.206316412,0.793602256,0.162866788,-0.943593526,-2.291589105,0.135274165,14.03114761,TRUE,TRUE
Joyce Ellis,43.32727273,39.20727273,41.65727273,2421.115455,41238.06273,533941.7336,3.727272727,10.54545455,16.45454545,30.45454545,14.01678774,FALSE,TRUE,TRUE,-0.651306868,-2.05116097,2.55645278,-0.738560419,-2.710413109,-0.55004817,0.811513412,2.821814467,0.556478072,0.569039475,14.01678774,FALSE,TRUE
Virginia Martinez,45.0375,40.1375,30.29625,2503.74875,50552.7125,587689.0325,3.5,11.125,17.625,32.75,14.00941771,TRUE,TRUE,TRUE,-0.126261183,-1.749955537,-2.182811949,-0.268085873,0.011611343,0.857448608,0.000705132,4.085207938,2.593637233,2.133692917,14.00941771,TRUE,TRUE
Amy Arnold,52.39166667,47.01333333,38.78333333,1798.805,52300.37583,517551.3575,3.416666667,9.5,16.83333333,26.58333333,13.87359636,TRUE,TRUE,TRUE,2.131493407,0.476423348,1.357585395,-4.281699139,0.522331815,-0.979267909,-0.296591237,0.542751735,1.215752881,-2.069699498,13.87359636,TRUE,TRUE
Gina Hill,52.22222222,49.51777778,39.72666667,2436.068889,47899.48,649325.41,3.555555556,9.555555556,16.44444444,24.55555556,13.86019147,TRUE,TRUE,TRUE,2.079473376,1.28735665,1.751098066,-0.653422701,-0.763744029,2.471539075,0.198902712,0.663861348,0.53889741,-3.451896104,13.86019147,TRUE,TRUE
Susan Galloway,46.56545455,40.48545455,35.39363636,2402.706364,51953.49273,413658.5709,2.363636364,8.909090909,16.63636364,27.90909091,13.83852263,TRUE,TRUE,TRUE,0.342826145,-1.637288662,-0.056430902,-0.843372997,0.420962003,-3.699939747,-4.053336264,-0.745414158,0.87292998,-1.166021768,13.83852263,TRUE,TRUE
Michael Gentry,55.46545455,44.15090909,32.29727273,2631.184545,42077.52091,446200.6464,3.181818182,9.272727273,16.90909091,30.54545455,13.80432744,TRUE,TRUE,TRUE,3.075156911,-0.450422983,-1.348082835,0.457472726,-2.465097852,-2.847750571,-1.134426459,0.047303315,1.347607843,0.631005948,13.80432744,TRUE,TRUE
Robert Casey,37.1125,49.99833333,41.36916667,2756.106667,52239.36333,555412.1717,2.916666667,9,15.83333333,33.25,13.75076381,FALSE,TRUE,TRUE,-2.559263579,1.442959424,2.436268979,1.168719663,0.504502104,0.012204687,-2.080369451,-0.54723479,-0.524732616,2.474508519,13.75076381,FALSE,TRUE
Jason Miller,44.79636364,33.22909091,38.71363636,3018.690909,48550.78545,561818.5564,2.909090909,10.09090909,15.81818182,30,13.68144158,TRUE,TRUE,TRUE,-0.20029088,-3.986882377,1.328511218,2.663749016,-0.573412732,0.179970621,-2.107396394,1.830917627,-0.551103608,0.25920711,13.68144158,TRUE,TRUE
Seth Ramos,49.03333333,38.46333333,38.52916667,3005.1775,44383.14417,650932.4917,3.5,9.5,16.41666667,31.25,13.68109213,FALSE,TRUE,TRUE,1.100473464,-2.292046821,1.251559455,2.586810114,-1.791324491,2.513624209,0.000705132,0.542751735,0.490550591,1.111246114,13.68109213,FALSE,TRUE
Monica Adams,49.02533333,44.184,39.526,2570.91,60452.886,458509.8573,2.466666667,9.133333333,16.26666667,30.73333333,13.68045213,TRUE,TRUE,TRUE,1.098017436,-0.439708223,1.667389717,0.114298231,2.904743668,-2.525405539,-3.685769844,-0.256571716,0.229477766,0.759069992,13.68045213,TRUE,TRUE
Dawn Glover,45,54.907,34.407,2467.905,62680.419,596308.591,3.5,10,17.8,30.2,13.67638589,TRUE,TRUE,TRUE,-0.137773813,3.032374305,-0.468007485,-0.472163078,3.555696676,1.083171594,0.000705132,1.632738259,2.898222195,0.395533351,13.67638589,TRUE,TRUE
Melody Leonard,39.48272727,41.89454545,39.77,3066.074545,49089.22818,626568.4982,3.272727273,9.272727273,16.90909091,31.72727273,13.64857206,FALSE,TRUE,TRUE,-1.831595613,-1.181028294,1.76917462,2.933528827,-0.416063362,1.875596939,-0.810103147,0.047303315,1.347607843,1.436570097,13.64857206,FALSE,TRUE
Holly Schaefer,40.5175,42.47833333,31.995,2658.389167,45317.66833,652408.8342,3.5,8.75,17.16666667,32.66666667,13.62870698,FALSE,TRUE,TRUE,-1.513916808,-0.991999133,-1.474176278,0.612362855,-1.518228058,2.552285636,0.000705132,-1.092228052,1.795914714,2.076890317,13.62870698,FALSE,TRUE
Stacy Henderson,47.89545455,43.58636364,30.25181818,3044.853636,52990.10636,653925.7673,3.636363636,9.545454545,15.54545455,32.18181818,13.61553363,FALSE,TRUE,TRUE,0.751140742,-0.633221491,-2.201346737,2.812707099,0.72389209,2.592010023,0.4871901,0.641841419,-1.025781471,1.746402461,13.61553363,FALSE,TRUE
Vanessa Richards,50.88416667,45.595,33.755,2153.878333,43200.25167,516566.1783,2.916666667,9.833333333,17.41666667,29.33333333,13.6040246,FALSE,TRUE,TRUE,1.668685695,0.017170304,-0.739990094,-2.260081044,-2.137001719,-1.005067094,-2.080369451,1.269409417,2.231036088,-0.195213691,13.6040246,FALSE,TRUE
Michael Carroll,52.57272727,50.70181818,36.18818182,2243.410909,53855.93455,558900.8336,3,9.454545455,13.90909091,30.18181818,13.44736647,TRUE,TRUE,TRUE,2.187079639,1.670746186,0.27501472,-1.750325288,0.976913464,0.103563333,-1.783073082,0.443662051,-3.873848648,0.383140056,13.44736647,TRUE,TRUE
Frank Marquez,46.07,42.475,39.813,2768.825,57298.971,494076.345,3.3,10.7,16.7,30.7,13.38069368,TRUE,TRUE,TRUE,0.190719886,-0.993078459,1.787112123,1.241131783,1.983073615,-1.594015165,-0.712806153,3.158719392,0.983688148,0.736348952,13.38069368,TRUE,TRUE
Alexandria Andrews,56.05,49.27333333,30.13916667,2532.540833,52389.29333,571397.5533,2.916666667,9.5,16.66666667,32.58333333,13.36333324,TRUE,TRUE,TRUE,3.254614386,1.208206106,-2.248339456,-0.104157492,0.548316218,0.430818713,-2.080369451,0.542751735,0.925671965,2.020087717,13.36333324,TRUE,TRUE
Jeffrey Wilkins,37.36333333,47.58333333,37.80583333,2574.265833,70267.49833,524154.6817,3.416666667,9.5,15.66666667,30.91666667,13.343879,TRUE,TRUE,TRUE,-2.482256879,0.660988026,0.949820057,0.133404744,5.772872412,-0.806344661,-0.296591237,0.542751735,-0.814813532,0.884035713,13.343879,TRUE,TRUE
John Mills,45.0075,41.63285714,40.06285714,2607.600357,63111.92679,425335.6604,3.785714286,8.928571429,15.82142857,29.07142857,13.33385722,TRUE,TRUE,TRUE,-0.135471287,-1.265762363,1.89134034,0.323195613,3.681796398,-3.394148273,1.020006969,-0.70294715,-0.545452681,-0.373736149,13.33385722,TRUE,TRUE
Michael Deleon,47.264,36.933,35.128,2264.102,50118.904,551957.406,2.7,7.9,17,30.6,13.31060056,FALSE,TRUE,TRUE,0.557282014,-2.787565204,-0.167241441,-1.632520092,-0.115160717,-0.078266307,-2.853340011,-2.945205142,1.505833797,0.668185832,13.31060056,FALSE,TRUE
Samantha Wells,36.46454545,50.62454545,32.81454545,2414.128182,56312.72273,501738.04,4.363636364,9.090909091,16.27272727,29.90909091,13.27089449,TRUE,TRUE,TRUE,-2.758187865,1.645725457,-1.132301875,-0.778342615,1.694861821,-1.39337604,3.081776594,-0.349055422,0.240026163,0.197240637,13.27089449,TRUE,TRUE
Bobby Ruiz,38.65636364,44.80272727,28.92272727,2310.021818,49054.40182,609779.35,2.727272727,9.363636364,15.54545455,28.27272727,13.25914926,FALSE,TRUE,TRUE,-2.085292106,-0.239365767,-2.755778659,-1.371074563,-0.426240687,1.435934436,-2.756043017,0.245482683,-1.025781471,-0.918155876,13.25914926,FALSE,TRUE
Renee Thompson,45.62363636,58.36090909,35.51272727,2906.851818,53482.86636,567749.5427,3.363636364,10,14.72727273,27.81818182,13.23766948,TRUE,TRUE,TRUE,0.053684707,4.150742058,-0.006751981,2.02699061,0.867891575,0.335287156,-0.485779835,1.632738259,-2.44981506,-1.227988241,13.23766948,TRUE,TRUE
Tiffany Rodriguez,49.88866667,45.28266667,35.33733333,2439.624,58293.70333,493204.3587,4.066666667,10.46666667,16.06666667,33.13333333,13.23672415,FALSE,TRUE,TRUE,1.363063754,-0.083962505,-0.079917781,-0.633181595,2.273764709,-1.616850135,2.022320442,2.650059014,-0.118619333,2.394984878,13.23672415,FALSE,TRUE
Paul Wilson,50.02833333,46.15333333,32.73666667,2883.175833,58116.34667,603955.0917,4.583333333,8.916666667,16.08333333,30.08333333,13.16630581,TRUE,TRUE,TRUE,1.405941903,0.197957343,-1.164789108,1.892190852,2.221935687,1.283412821,3.86555793,-0.72889921,-0.089611242,0.316009711,13.16630581,TRUE,TRUE
Brittany Gibbs,46.98058824,44.89882353,38.97588235,2526.090588,57008.45882,495733.1906,3.117647059,10.58823529,17.29411765,31.29411765,13.14361245,FALSE,TRUE,TRUE,0.470273622,-0.208250022,1.437907458,-0.140882109,1.898177106,-1.550626848,-1.363360561,2.915075346,2.017741297,1.141318078,13.14361245,FALSE,TRUE
Nicole Watson,30.751,42.611,36.475,2096.687,50241.012,577500.779,3.2,8.9,15.2,28.8,13.13237762,TRUE,TRUE,TRUE,-4.51226607,-0.949041974,0.394661281,-2.5857012,-0.079477039,0.590645731,-1.069561796,-0.765232094,-1.627040097,-0.558750333,13.13237762,TRUE,TRUE
Patrick Wilson,44.23363636,52.64090909,40.97727273,2642.192727,46974.36636,540147.9473,3.454545455,10.18181818,18.36363636,29.36363636,13.13055684,TRUE,TRUE,TRUE,-0.373050098,2.298619325,2.272789936,0.520148059,-1.034090419,-0.387524176,-0.161456524,2.029096995,3.879223112,-0.1745582,13.13055684,TRUE,TRUE
Charles Leonard,39.55555556,50.84,38.57444444,2734.196667,52617.16111,583882.1144,4,10.22222222,16.77777778,30.88888889,13.09763057,FALSE,TRUE,TRUE,-1.809237078,1.715489139,1.270447136,1.04397458,0.614906125,0.757755693,1.784483347,2.117176714,1.119059243,0.865101513,13.09763057,FALSE,TRUE
Antonio Tucker,45.38636364,47.69,34.75090909,2547.635455,54831.47364,451947.1545,2.545454545,8.454545455,15.81818182,33.09090909,13.07487876,TRUE,TRUE,TRUE,-0.019158841,0.695526445,-0.324545381,-0.018215923,1.261995708,-2.697265022,-3.404689641,-1.736310998,-0.551103608,2.366067191,13.07487876,TRUE,TRUE
Richard Roach,49.30818182,45.78727273,38.92909091,2617.039091,51053.51091,651862.0709,3.636363636,9.272727273,17.36363636,22.81818182,13.06490683,TRUE,TRUE,TRUE,1.184852899,0.079427767,1.418388349,0.376935259,0.157959896,2.537967382,0.4871901,0.047303315,2.138737615,-4.636144253,13.06490683,TRUE,TRUE
Anthony Martin,43.81857143,46.16571429,34.95428571,2808.252857,56496.78857,468622.24,2.857142857,9,15.71428571,25.14285714,13.04047055,TRUE,TRUE,TRUE,-0.500476468,0.201966266,-0.23970657,1.465615184,1.748651469,-2.260589514,-2.292724001,-0.54723479,-0.73193327,-3.051573016,13.04047055,TRUE,TRUE
Monica Bartlett,38.436,38.395,28.086,2715.332,52427.012,519475.56,3.7,9.3,16,32.3,12.87930727,TRUE,TRUE,TRUE,-2.152944504,-2.314172996,-3.104820479,0.936568171,0.559338761,-0.928878236,0.714216418,0.106757125,-0.2346517,1.826958876,12.87930727,TRUE,TRUE
Stephen Martinez,43.95,52.454,35.519,2635.704,51282.334,723013.375,3.4,10.2,16,33.1,12.84332169,TRUE,TRUE,TRUE,-0.460127442,2.238098595,-0.004135305,0.483204343,0.224828975,4.40122811,-0.356050511,2.068732868,-0.2346517,2.372263838,12.84332169,TRUE,TRUE
Raymond Walker,37.60545455,55.16090909,34.43818182,3340.739091,51042.16,548631.9945,3.636363636,9.181818182,15.63636364,30.36363636,12.80753927,TRUE,TRUE,TRUE,-2.40792483,3.11458948,-0.454999951,4.497337661,0.154642815,-0.165349863,0.4871901,-0.150876053,-0.867555517,0.507073002,12.80753927,TRUE,TRUE
Dawn Patrick,44.85636364,50.35,27.7,2898.986364,48065.21636,522598.2773,2.636363636,9.090909091,15.72727273,29.45454545,12.80050482,TRUE,TRUE,TRUE,-0.181870673,1.556828275,-3.265840858,1.982208466,-0.715310814,-0.847102694,-3.080366329,-0.349055422,-0.709329562,-0.112591727,12.80050482,TRUE,TRUE
Ryan Thomas,44.316,42.478,35.514,2395.7235,45570.183,541712.04,2.45,9.85,15.85,24.9,12.78403075,TRUE,TRUE,TRUE,-0.347764177,-0.992107066,-0.006221062,-0.883130089,-1.444435579,-0.346564806,-3.745229118,1.305742301,-0.495724524,-3.217112023,12.78403075,TRUE,TRUE
Samantha Ayala,52.12777778,42.79444444,37.84444444,2395.426667,50293.12556,595393.5256,2.888888889,8.666666667,15.77777778,25.55555556,12.75937678,FALSE,TRUE,TRUE,2.050478605,-0.889643089,0.96592673,-0.884820117,-0.064247871,1.059208499,-2.179468241,-1.273892472,-0.621426255,-2.770264901,12.75937678,FALSE,TRUE
Hannah Kirby,47.29266667,40.87,35.854,2507.225333,53051.16933,632036.7453,3.666666667,8,13.93333333,30.13333333,12.72754291,TRUE,TRUE,TRUE,0.56608278,-1.512773736,0.13561036,-0.248291866,0.74173655,2.018795582,0.59529787,-2.727207838,-3.83165506,0.350091271,12.72754291,TRUE,TRUE
Stephanie Murray,45.04,41.80142857,33.13857143,2478.642857,58572.61429,562810.1314,3.571428571,8.571428571,14.14285714,32.85714286,12.71678845,TRUE,TRUE,TRUE,-0.125493674,-1.211179325,-0.997134038,-0.411026844,2.355270987,0.205937298,0.255530592,-1.481508953,-3.466981908,2.206724832,12.71678845,TRUE,TRUE
Sarah Gomez,39.15833333,48.18583333,39.8425,2614.5875,55161.99,608067.2425,3.916666667,9.666666667,16.41666667,26.58333333,12.65285622,FALSE,TRUE,TRUE,-1.931185673,0.856076128,1.799418085,0.36297707,1.358582659,1.391098959,1.487186978,0.906080576,0.490550591,-2.069699498,12.65285622,FALSE,TRUE
Lisa Frederick,56.29888889,48.22333333,39.12777778,2605.86,49387.33667,581780.9322,2.555555556,9.777777778,16,28.44444444,12.59819204,TRUE,TRUE,TRUE,3.331024136,0.868218541,1.501270823,0.31328685,-0.32894698,0.702731398,-3.368653717,1.148299803,-0.2346517,-0.801108094,12.59819204,TRUE,TRUE
Gabriel Perez,46.419,35.437,37.192,2520.506,59580.01,590141.532,3.6,10.1,17,28.4,12.55303605,TRUE,TRUE,TRUE,0.297864093,-3.271966535,0.693758721,-0.172678089,2.649662707,0.921672954,0.357460775,1.850735563,1.505833797,-0.831402814,12.55303605,TRUE,TRUE
Kevin Porter,49.247,41.973,34.228,2598.295,64668.221,467778.988,2.8,9.2,16.3,29.7,12.50388891,TRUE,TRUE,TRUE,1.166069869,-1.155624895,-0.542677557,0.270215351,4.136592983,-2.282672009,-2.496584368,-0.11124018,0.287493949,0.05471775,12.50388891,TRUE,TRUE
Kevin Sutton,47.764,46.789,33.544,2972.709,52278.51,575008.181,4.3,10.7,16.4,28.7,12.48776634,TRUE,TRUE,TRUE,0.710783742,0.403784735,-0.828009006,2.401949972,0.515941953,0.525371313,2.854750276,3.158719392,0.461542499,-0.626913453,12.48776634,TRUE,TRUE
Patrick Chen,31.50666667,39.79,36.71555556,2526.49,46871.44,503067.0289,3.555555556,10.11111111,16,31,12.44845865,TRUE,TRUE,TRUE,-4.280273791,-1.862475231,0.495009329,-0.138608049,-1.064168638,-1.358573405,0.198902712,1.874957486,-0.2346517,0.940838313,12.44845865,TRUE,TRUE
John Dawson,47.72384615,47.97307692,36.53692308,2021.203846,47476.29308,640109.8585,3.846153846,9,15.07692308,30.76923077,12.44687787,TRUE,TRUE,TRUE,0.698456373,0.787186096,0.420492569,-3.015466253,-0.887412141,2.230208638,1.235628512,-0.54723479,-1.841253697,0.783538805,12.44687787,TRUE,TRUE
Gina Nash,35.194,45.335,35.694,2810.77,51156.976,534995.513,3.2,7.2,15.8,28.6,12.29330108,TRUE,TRUE,TRUE,-3.148249711,-0.067017093,0.068866162,1.479946594,0.188195548,-0.522452531,-1.069561796,-4.471186276,-0.582748799,-0.695076573,12.29330108,TRUE,TRUE
Jacqueline Taylor,43.51875,43.53625,41.3825,2472.1825,53219.87,516741.7813,2.875,9.625,16.5,25.75,12.24069799,FALSE,TRUE,TRUE,-0.592522683,-0.649448171,2.441830996,-0.447809035,0.791036025,-1.000468528,-2.229017636,0.815248366,0.635591049,-2.6377255,12.24069799,FALSE,TRUE
Justin Tran,46.56,52.47090909,38.23909091,2448.984545,38615.55273,557732.5409,3.363636364,9.363636364,16.36363636,34.36363636,12.20803819,TRUE,TRUE,TRUE,0.34115158,2.243573719,1.130553993,-0.579887116,-3.47679043,0.072968898,-0.485779835,0.245482683,0.398252117,3.233597813,12.20803819,TRUE,TRUE
Tami Bowers,50.9,56.55285714,33.95285714,2626.758571,49494.68571,628216.0057,3.857142857,9.142857143,16.28571429,27,12.1038486,TRUE,TRUE,TRUE,1.673546583,3.565299031,-0.657453742,0.432273342,-0.297576318,1.918740718,1.274832428,-0.235810068,0.262629871,-1.785686497,12.1038486,TRUE,TRUE
Cynthia Guerra,47.47083333,42.56416667,35.08083333,2903.965833,56120.17917,573607.4925,3.083333333,9.25,16.75,24.58333333,11.90144168,TRUE,TRUE,TRUE,0.620780562,-0.964206499,-0.186917074,2.010559189,1.638594727,0.488691059,-1.485776713,-0.002241527,1.070712423,-3.432961903,11.90144168,TRUE,TRUE
